1.719284208085996246e+00,-6.019106374008352522e-02,-3.356639449494432104e-02,8.430011157654996312e-01,-8.290793758824926973e-01,-1.074536106803116453e-01,-5.695390528692444859e-02,-4.216679528959040718e-02,4.151551251474239201e-02,-8.910059193207621464e-03,-9.266849511372035608e-03,-2.570700716006759940e-03,-2.973996998486116723e-03
-6.019106374008352522e-02,1.742216992379410856e+00,-1.320765158884611851e-02,-1.212036555579732028e-01,-5.171246265780642809e-02,8.906112852499602495e-01,-8.770651475618261861e-01,-1.131290410389857760e-02,7.222012078495855525e-03,-6.537498694678556092e-03,-1.304410467767305390e-02,-7.349489874737356182e-04,2.643994577805637743e-03
-3.356639449494432104e-02,-1.320765158884611851e-02,1.728822581904512212e+00,-1.466027252489707743e-02,1.648108514433438421e-02,-7.503696442554279485e-03,7.117294077420538434e-03,8.918261003331284797e-01,-8.796436646716808694e-01,2.186973063021055864e-03,4.436069341905094464e-03,-2.209967713575727161e-02,-1.289848623152694759e-02
8.430011157654996312e-01,-1.212036555579732028e-01,-1.466027252489707743e-02,1.018432207710973092e+00,2.487864255333774310e-02,-9.742180198677274916e-02,1.269828223304602169e-02,-3.612764564997012623e-02,3.773459873547102984e-03,-6.811032712524031640e-02,-3.939632148072852719e-13,1.187800973816365707e-01,3.990661641707060102e-13
-8.290793758824926973e-01,-5.171246265780642809e-02,1.648108514433438421e-02,2.487864255333774310e-02,1.009760588872747000e+00,5.478626467657068781e-03,5.405947529122791945e-02,1.771237856916704637e-03,-3.385935031903976322e-02,3.354582960642267277e-13,5.188057118907350718e-02,1.369367228474216394e-12,-1.199496272554044368e-01
-1.074536106803116453e-01,8.906112852499602495e-01,-7.503696442554279485e-03,-9.742180198677274916e-02,5.478626467657068781e-03,1.744856541184233611e+00,1.383982886416606529e-02,-1.776598681307193020e-02,-3.701120354840437866e-03,-8.471131888248233377e-01,-8.472707812411580178e-03,-5.642008458124346190e-03,1.584956690054005034e-03
-5.695390528692444859e-02,-8.770651475618261861e-01,7.117294077420538434e-03,1.269828223304602169e-02,5.405947529122791945e-02,1.383982886416606529e-02,1.738367660984065477e+00,-4.830967638999917463e-03,-1.634933005928594987e-02,1.443267129652449181e-03,8.489869159207951155e-01,7.238150044662153152e-04,1.343175986992470664e-02
-4.216679528959040718e-02,-1.131290410389857760e-02,8.918261003331284797e-01,-3.612764564997012623e-02,1.771237856916704637e-03,-1.776598681307193020e-02,-4.830967638999917463e-03,1.734153704038333466e+00,1.586129531763611281e-02,-8.697297693974223240e-03,-1.584956681237265378e-03,-8.425765147513863962e-01,8.472707814452688779e-03
4.151551251474239201e-02,7.222012078495855525e-03,-8.796436646716808694e-01,3.773459873547102984e-03,-3.385935031903976322e-02,-3.701120354840437866e-03,-1.634933005928594987e-02,1.586129531763611281e-02,1.730415409653845105e+00,-7.238150091147236729e-04,5.384840679024746266e-03,-1.443267127843712860e-03,8.425605694200367646e-01
-8.910059193207621464e-03,-6.537498694678556092e-03,2.186973063021055864e-03,-6.811032712524031640e-02,3.354582960642267277e-13,-8.471131888248233377e-01,1.443267129652449181e-03,-8.697297693974223240e-03,-7.238150091147236729e-04,9.203940851078504792e-01,-9.622257739721555223e-03,1.970853085359210860e-02,5.473493860759474205e-13
-9.266849511372035608e-03,-1.304410467767305390e-02,4.436069341905094464e-03,-3.939632148072852719e-13,5.188057118907350718e-02,-8.472707812411580178e-03,8.489869159207951155e-01,-1.584956681237265378e-03,5.384840679024746266e-03,-9.622257739721555223e-03,9.128598603217698004e-01,1.757830347955064116e-12,2.761443758191647196e-02
-2.570700716006759940e-03,-7.349489874737356182e-04,-2.209967713575727161e-02,1.187800973816365707e-01,1.369367228474216394e-12,-5.642008458124346190e-03,7.238150044662153152e-04,-8.425765147513863962e-01,-1.443267127843712860e-03,1.970853085359210860e-02,1.757830347955064116e-12,9.448477560825592203e-01,9.622257742651690524e-03
-2.973996998486116723e-03,2.643994577805637743e-03,-1.289848623152694759e-02,3.990661641707060102e-13,-1.199496272554044368e-01,1.584956690054005034e-03,1.343175986992470664e-02,8.472707814452688779e-03,8.425605694200367646e-01,5.473493860759474205e-13,2.761443758191647196e-02,9.622257742651690524e-03,9.476229535888420763e-01
