1.000000000172244885e+00,-9.369239835843335426e-05,1.235170305816624635e-04,-3.448605202724481233e-01,-1.086045464818280302e-04,4.633665160729738552e-01,8.081010029543185258e-01,4.631493063359727880e-01,-8.081010027516143390e-01,-3.448816086980496798e-01,-3.448816085691324140e-01,3.448816089758163228e-01,3.448816089391477657e-01
-9.369239835843335426e-05,9.999999999321980138e-01,-3.448271473457873437e-01,4.633665157421097414e-01,8.081010028353415864e-01,-3.448605205344819069e-01,-1.086044481171146694e-04,3.448816133739655010e-01,1.086051411700623151e-04,1.086051322927267894e-04,1.086049432440177698e-04,-6.552269762927563912e-01,6.550097671065708838e-01
1.235170305816624635e-04,-3.448271473457873437e-01,9.999999999165742892e-01,4.631493061717739668e-01,-8.081010025426340615e-01,3.448816132317776284e-01,1.086049383309991016e-04,-3.448605203657988394e-01,-1.086045445910072241e-04,6.550097670711158004e-01,-6.552269764114171391e-01,1.086049597421830169e-04,1.086050343855709773e-04
-3.448605202724481233e-01,4.633665157421097414e-01,4.631493061717739668e-01,9.999999997210147207e-01,1.086049993110252247e-04,-9.369256275312248653e-05,-3.448816085870070602e-01,1.235170519389174038e-04,3.448816090279917534e-01,8.081010026793222778e-01,-1.183377730670445160e-01,-8.081010023294732392e-01,1.183377734701749201e-01
-1.086045464818280302e-04,8.081010028353415864e-01,-8.081010025426340615e-01,1.086049993110252247e-04,9.999999998911701660e-01,-3.448816088633300803e-01,-9.369224193646902440e-05,3.448816091671911277e-01,1.235171595521472002e-04,-4.202913822786656928e-01,4.633665156985798950e-01,-4.205085921822794837e-01,4.631493061451688042e-01
4.633665160729738552e-01,-3.448605205344819069e-01,3.448816132317776284e-01,-9.369256275312248653e-05,-3.448816088633300803e-01,1.000000000368290731e+00,1.086050898694091365e-04,-3.448271474045659923e-01,-6.552269768401522976e-01,-1.086048104261174151e-04,-1.086047072571583215e-04,1.086050485924913261e-04,1.086049748222014683e-04
8.081010029543185258e-01,-1.086044481171146694e-04,1.086049383309991016e-04,-3.448816085870070602e-01,-9.369224193646902440e-05,1.086050898694091365e-04,1.000000000047195803e+00,6.550097673412333954e-01,-3.448271473110273710e-01,-2.414946480066695877e-01,-3.448605201502385476e-01,4.482896525883283134e-01,3.448816132544024193e-01
4.631493063359727880e-01,3.448816133739655010e-01,-3.448605203657988394e-01,1.235170519389174038e-04,3.448816091671911277e-01,-3.448271474045659923e-01,6.550097673412333954e-01,1.000000000095859320e+00,1.086049515985369540e-04,1.086049823684237146e-04,1.086050129243417805e-04,-1.086044844298319475e-04,-1.086045629513275682e-04
-8.081010027516143390e-01,1.086051411700623151e-04,-1.086045445910072241e-04,3.448816090279917534e-01,1.235171595521472002e-04,-6.552269768401522976e-01,-3.448271473110273710e-01,1.086049515985369540e-04,1.000000000157300395e+00,4.482896526787890634e-01,3.448816130441135219e-01,-2.414946480895305281e-01,-3.448605200457117714e-01
-3.448816086980496798e-01,1.086051322927267894e-04,6.550097670711158004e-01,8.081010026793222778e-01,-4.202913822786656928e-01,-1.086048104261174151e-04,-2.414946480066695877e-01,1.086049823684237146e-04,4.482896526787890634e-01,9.999999997158630638e-01,-2.068033319092107414e-01,-3.448271471866740656e-01,-2.415026725295361942e-01
-3.448816085691324140e-01,1.086049432440177698e-04,-6.552269764114171391e-01,-1.183377730670445160e-01,4.633665156985798950e-01,-1.086047072571583215e-04,-3.448605201502385476e-01,1.086050129243417805e-04,3.448816130441135219e-01,-2.068033319092107414e-01,9.999999997517600159e-01,-2.415026729203383904e-01,-3.448271472053494047e-01
3.448816089758163228e-01,-6.552269762927563912e-01,1.086049597421830169e-04,-8.081010023294732392e-01,-4.205085921822794837e-01,1.086050485924913261e-04,4.482896525883283134e-01,-1.086044844298319475e-04,-2.414946480895305281e-01,-3.448271471866740656e-01,-2.415026729203383904e-01,9.999999996677276792e-01,-2.068033317409740668e-01
3.448816089391477657e-01,6.550097671065708838e-01,1.086050343855709773e-04,1.183377734701749201e-01,4.631493061451688042e-01,1.086049748222014683e-04,3.448816132544024193e-01,-1.086045629513275682e-04,-3.448605200457117714e-01,-2.415026725295361942e-01,-3.448271472053494047e-01,-2.068033317409740668e-01,9.999999997419082298e-01
