1.718884934136976517e+00,8.428013212457929892e-01,-8.288762010208854392e-01,-6.018661607212107828e-02,-1.074503980759706073e-01,-5.695519912827218950e-02,-8.906914507179742799e-03,-9.266221879574100886e-03,-3.357284593635711384e-02,-4.217010676021017146e-02,4.151904933123935076e-02,-2.570035255653336636e-03,-2.974117857179197494e-03
8.428013212457929892e-01,1.018220505555385236e+00,2.486809089260264699e-02,-1.211958955734789289e-01,-9.741806136192152077e-02,1.269582829977384912e-02,-6.810692533736073528e-02,1.649332294876886478e-12,-1.467026583410346342e-02,-3.612413346864451480e-02,3.773470159246874490e-03,1.187670880333949047e-01,1.994174167169221051e-12
-8.288762010208854392e-01,2.486809089260264699e-02,1.009544526119982688e+00,-5.171457058734330731e-02,5.477308091861123919e-03,5.405128699341077425e-02,-5.094866741394537590e-13,5.186959859516163812e-02,1.649055768971825417e-02,1.770682953940821720e-03,-3.385641105520671018e-02,1.093584557615865301e-12,-1.199363224467835526e-01
-6.018661607212107828e-02,-1.211958955734789289e-01,-5.171457058734330731e-02,1.741807695575638082e+00,8.904010476723226430e-01,-8.768535657217985113e-01,-6.532473167309848713e-03,-1.303922203900170600e-02,-1.320583260552511337e-02,-1.131049692695993390e-02,7.219434700708232157e-03,-7.338965992005848154e-04,2.642583522444803129e-03
-1.074503980759706073e-01,-9.741806136192152077e-02,5.477308091861123919e-03,8.904010476723226430e-01,1.744444409145481822e+00,1.383936101488559244e-02,-8.469091652925311298e-01,-8.471669760997606324e-03,-7.502358694411761370e-03,-1.776155239157402310e-02,-3.701298791835707681e-03,-5.638352327612526638e-03,1.583510814129302814e-03
-5.695519912827218950e-02,1.269582829977384912e-02,5.405128699341077425e-02,-8.768535657217985113e-01,1.383936101488559244e-02,1.737956455993370675e+00,1.442950284804201191e-03,8.487844624332225862e-01,7.115221028670911697e-03,-4.828889144352174582e-03,-1.634873376537650594e-02,7.232950665353448261e-04,1.343213530209776303e-02
-8.906914507179742799e-03,-6.810692533736073528e-02,-5.094866741394537590e-13,-6.532473167309848713e-03,-8.469091652925311298e-01,1.442950284804201191e-03,9.201876298476857619e-01,-9.619726206020903780e-03,2.186305633805978553e-03,-8.696303413488140274e-03,-7.232950689964419075e-04,1.970303646153773180e-02,2.510673005853430119e-14
-9.266221879574100886e-03,1.649332294876886478e-12,5.186959859516163812e-02,-1.303922203900170600e-02,-8.471669760997606324e-03,8.487844624332225862e-01,-9.619726206020903780e-03,9.126534585253718301e-01,4.435195393371704417e-03,-1.583510811074989501e-03,5.380720303862249025e-03,2.034435309820476525e-12,2.761308228828560432e-02
-3.357284593635711384e-02,-1.467026583410346342e-02,1.649055768971825417e-02,-1.320583260552511337e-02,-7.502358694411761370e-03,7.115221028670911697e-03,2.186305633805978553e-03,4.435195393371704417e-03,1.728412899194184726e+00,8.916113133660273915e-01,-8.794308977912702607e-01,-2.209616834754430173e-02,-1.289708206891529603e-02
-4.217010676021017146e-02,-3.612413346864451480e-02,1.770682953940821720e-03,-1.131049692695993390e-02,-1.776155239157402310e-02,-4.828889144352174582e-03,-8.696303413488140274e-03,-1.583510811074989501e-03,8.916113133660273915e-01,1.733742029643157379e+00,1.585749369586376967e-02,-8.423726243812943437e-01,8.471669759308997003e-03
4.151904933123935076e-02,3.773470159246874490e-03,-3.385641105520671018e-02,7.219434700708232157e-03,-3.701298791835707681e-03,-1.634873376537650594e-02,-7.232950689964419075e-04,5.380720303862249025e-03,-8.794308977912702607e-01,1.585749369586376967e-02,1.730004613405202063e+00,-1.442950295861257720e-03,8.423577635979668798e-01
-2.570035255653336636e-03,1.187670880333949047e-01,1.093584557615865301e-12,-7.338965992005848154e-04,-5.638352327612526638e-03,7.232950665353448261e-04,1.970303646153773180e-02,2.034435309820476525e-12,-2.209616834754430173e-02,-8.423726243812943437e-01,-1.442950295861257720e-03,9.446341830200062351e-01,9.619726207642355018e-03
-2.974117857179197494e-03,1.994174167169221051e-12,-1.199363224467835526e-01,2.642583522444803129e-03,1.583510814129302814e-03,1.343213530209776303e-02,2.510673005853430119e-14,2.761308228828560432e-02,-1.289708206891529603e-02,8.471669759308997003e-03,8.423577635979668798e-01,9.619726207642355018e-03,9.474101781677115586e-01
